X,Transect,Roll,Photo,Type,Area,RMS,H_Water,H_Bare,H_Gram,H_Shrub,H_Forest,C_Water,C_Bare,C_Gram,C_Shrub,C_Forest,Latitude,Longitude,NEAR_DIST,TL,Fire,grid.id,stable_no,NA.,stable_shr,stable_forest,inc_forest,inc_shrub,dec_structure
1586,1,A22514,136,forest,14.3377243,6.68,2,0,2,3,4,0,0,0,0,1,61.585,-105.997,2.825040594,-1,0,612,0,76,0,24,0,0,0
1587,1,A22514,136,forest,14.3377243,6.68,0,0,3,3,4,0,0,-3,3,3,61.585,-105.991,2.759732907,-1,0,613,42,0,0,58,0,0,0
1588,1,A22514,136,forest,14.3377243,6.68,0,0,4,2,2,0,0,-4,4,3,61.5851,-105.986,2.694426755,-1,0,614,56,44,0,0,0,0,0
1589,1,A22514,136,forest,14.3377243,6.68,3,0,3,2,3,0,0,-2,1,3,61.5851,-105.98,2.629122044,-1,0,615,9,84,0,7,0,0,0
1590,1,A22514,136,forest,14.3377243,6.68,1,0,5,2,3,0,0,-3,2,4,61.5851,-105.974,2.563818902,-1,0,616,65,18,0,17,0,0,0
1591,1,A22514,136,forest,14.3377243,6.68,0,0,4,2,3,0,0,-3,1,4,61.5852,-105.969,2.498517201,-1,0,617,46,2,0,50,2,0,0
1592,1,A22514,136,forest,14.3377243,6.68,1,0,4,3,1,0,0,-2,2,4,61.5852,-105.963,2.433217128,-1,0,618,47,41,0,12,0,0,0
1593,1,A22514,136,forest,14.3377243,6.68,0,0,5,1,1,0,0,-4,3,4,61.5821,-106.025,3.448861251,-1,0,621,53,5,1,22,1,18,0
1594,1,A22514,136,forest,14.3377243,6.68,0,0,5,1,1,0,0,-3,3,3,61.5821,-106.019,3.383546173,-1,0,622,95,0,0,2,3,0,0
1595,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,2,0,0,-3,1,3,61.5822,-106.014,3.318232594,-1,0,623,57,0,0,32,11,0,0
1596,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,3,0,0,-4,4,4,61.5822,-106.008,3.252920491,-1,0,624,59,1,0,38,2,0,0
1597,1,A22514,136,forest,14.3377243,6.68,2,0,2,2,4,0,0,-2,2,2,61.5823,-106.002,3.187609922,-1,0,625,4,48,0,48,0,0,0
1598,1,A22514,136,forest,14.3377243,6.68,0,0,4,1,3,0,0,-3,0,3,61.5823,-105.997,3.122300794,-1,0,626,11,5,0,79,0,0,5
1599,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,2,0,0,-3,2,3,61.5823,-105.991,3.056993295,-1,0,627,27,0,0,72,1,0,0
1600,1,A22514,136,forest,14.3377243,6.68,0,0,5,3,2,0,0,-4,4,3,61.5824,-105.985,2.991687178,-1,0,628,50,15,0,35,0,0,0
1601,1,A22514,136,forest,14.3377243,6.68,0,0,3,3,4,0,0,-3,3,4,61.5824,-105.98,2.926382654,-1,0,629,23,21,0,49,7,0,0
1602,1,A22514,136,forest,14.3377243,6.68,0,0,2,3,4,0,0,-3,2,4,61.5825,-105.974,2.861079606,-1,0,630,16,23,0,53,8,0,0
1603,1,A22514,136,forest,14.3377243,6.68,3,0,1,4,3,0,0,-2,-2,4,61.5825,-105.968,2.795778092,-1,0,631,1,71,0,27,1,0,0
1604,1,A22514,136,forest,14.3377243,6.68,5,0,1,2,1,0,0,0,-2,1,61.5825,-105.963,2.730478148,-1,0,632,0,100,0,0,0,0,0
1605,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,2,0,0,-2,1,3,61.5794,-106.025,3.74612083,-1,0,635,88,3,7,1,1,0,0
1606,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,3,0,0,-2,0,4,61.5794,-106.019,3.680805811,-1,0,636,31,0,12,54,0,3,0
1607,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,5,0,0,-1,0,1,61.5795,-106.014,3.61549236,-1,0,637,0,0,0,100,0,0,0
1608,1,A22514,136,forest,14.3377243,6.68,1,0,2,3,5,0,0,-1,1,2,61.5795,-106.008,3.550180445,-1,0,638,2,29,0,63,6,0,0
1609,1,A22514,136,forest,14.3377243,6.68,3,0,3,2,4,0,0,-3,3,3,61.5796,-106.002,3.48486997,-1,0,639,24,50,0,26,0,0,0
1610,1,A22514,136,forest,14.3377243,6.68,0,0,4,2,3,0,0,-4,4,3,61.5796,-105.997,3.41956103,-1,0,640,77,0,0,23,0,0,0
1611,1,A22514,136,forest,14.3377243,6.68,1,0,4,2,2,0,0,-4,4,4,61.5796,-105.991,3.354253659,-1,0,641,40,21,0,38,0,1,0
1612,1,A22514,136,forest,14.3377243,6.68,3,0,4,2,2,0,0,-4,4,4,61.5797,-105.985,3.288947729,-1,0,642,30,70,0,0,0,0,0
1613,1,A22514,136,forest,14.3377243,6.68,2,0,4,3,2,0,0,-3,4,4,61.5797,-105.98,3.223643299,-1,0,643,56,33,0,11,0,0,0
1614,1,A22514,136,forest,14.3377243,6.68,2,0,3,3,3,0,0,-2,1,3,61.5798,-105.974,3.158340473,-1,0,644,37,35,0,28,0,0,0
1615,1,A22514,136,forest,14.3377243,6.68,2,0,3,3,3,0,0,-1,1,3,61.5798,-105.968,3.093039053,-1,0,645,0,46,0,53,1,0,0
1616,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,2,0,0,0,1,1,61.5798,-105.963,3.027739168,-1,0,646,9,26,0,58,0,2,5
1617,1,A22514,136,forest,14.3377243,6.68,1,0,4,3,2,0,0,-2,2,4,61.5767,-106.025,4.043380316,-1,0,649,49,19,4,21,1,6,0
1618,1,A22514,136,forest,14.3377243,6.68,1,0,5,3,1,0,0,-2,1,3,61.5767,-106.019,3.978065518,-1,0,650,50,0,1,48,1,0,0
1619,1,A22514,136,forest,14.3377243,6.68,0,0,3,3,3,0,0,-2,1,3,61.5768,-106.014,3.912752256,-1,0,651,18,3,0,70,9,0,0
1620,1,A22514,136,forest,14.3377243,6.68,3,0,3,3,3,0,0,-1,1,1,61.5768,-106.008,3.847440434,-1,0,652,9,71,0,18,2,0,0
1621,1,A22514,136,forest,14.3377243,6.68,2,0,3,4,4,0,0,0,0,2,61.5769,-106.002,3.782130087,-1,0,653,0,46,0,54,0,0,0
1622,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,3,0,0,-4,3,4,61.5769,-105.997,3.716821335,-1,0,654,15,7,1,76,0,1,0
1623,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,2,0,0,-3,4,4,61.577,-105.991,3.651514058,-1,0,655,61,4,0,35,0,0,0
1624,1,A22514,136,forest,14.3377243,6.68,3,0,4,2,1,0,0,-3,3,3,61.577,-105.985,3.586208315,-1,0,656,12,85,0,3,0,0,0
1625,1,A22514,136,forest,14.3377243,6.68,4,0,2,1,2,0,0,-1,1,3,61.577,-105.98,3.520904014,-1,0,657,2,95,0,3,0,0,0
1626,1,A22514,136,forest,14.3377243,6.68,0,1,5,2,2,0,0,-3,1,4,61.5771,-105.974,3.455601247,-1,0,658,77,9,0,14,0,0,0
1627,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,1,0,0,-2,2,2,61.5771,-105.968,3.390300014,-1,0,659,77,0,0,23,0,0,0
1628,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,2,0,0,-2,1,3,61.5772,-105.963,3.325000258,-1,1,660,52,0,0,31,16,0,1
1629,1,A22514,136,forest,14.3377243,6.68,1,0,5,2,2,0,0,-3,3,3,61.574,-106.025,4.340639965,-1,0,663,51,35,0,13,0,1,0
1630,1,A22514,136,forest,14.3377243,6.68,1,0,4,2,3,0,0,-3,3,3,61.574,-106.019,4.275325261,-1,0,664,43,0,13,42,1,1,0
1631,1,A22514,136,forest,14.3377243,6.68,1,0,3,3,3,0,0,-2,0,3,61.5741,-106.013,4.210012092,-1,0,665,26,5,0,69,0,0,0
1632,1,A22514,136,forest,14.3377243,6.68,2,0,2,4,3,0,0,-2,0,3,61.5741,-106.008,4.144700398,-1,0,666,0,62,0,33,0,0,5
1633,1,A22514,136,forest,14.3377243,6.68,1,0,3,4,4,0,0,-4,2,4,61.5742,-106.002,4.079390299,-1,0,667,2,25,0,71,2,0,0
1634,1,A22514,136,forest,14.3377243,6.68,4,1,3,3,2,0,0,-3,3,4,61.5742,-105.996,4.014081581,-1,0,668,8,84,0,8,0,0,0
1635,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,3,0,0,-3,2,4,61.5743,-105.991,3.948774491,-1,0,669,29,24,0,47,0,0,0
1636,1,A22514,136,forest,14.3377243,6.68,0,1,5,2,1,0,0,-2,2,3,61.5743,-105.985,3.883468842,-1,0,670,85,5,0,9,0,1,0
1637,1,A22514,136,forest,14.3377243,6.68,3,1,5,2,2,0,0,-4,3,3,61.5743,-105.98,3.818164728,-1,0,671,28,62,0,9,1,0,0
1638,1,A22514,136,forest,14.3377243,6.68,1,1,4,3,2,-1,0,-4,3,4,61.5744,-105.974,3.75286209,-1,0,672,47,44,0,8,1,0,0
1639,1,A22514,136,forest,14.3377243,6.68,2,0,3,3,1,-1,0,-3,2,2,61.5744,-105.968,3.687560951,-1,1,673,45,41,0,14,0,0,0
1640,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,2,0,0,-1,0,1,61.5745,-105.963,3.622261382,-1,1,674,13,0,0,78,4,0,5
1641,1,A22514,136,forest,14.3377243,6.68,1,0,4,3,1,0,0,-4,3,4,61.5713,-106.025,4.637899555,-1,0,677,62,31,0,7,0,0,0
1642,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,1,0,0,-3,2,2,61.5714,-106.019,4.572585038,-1,0,678,100,0,0,0,0,0,0
1643,1,A22514,136,forest,14.3377243,6.68,1,0,3,3,2,0,0,-2,1,3,61.5714,-106.013,4.507271998,-1,0,679,52,0,0,48,0,0,0
1644,1,A22514,136,forest,14.3377243,6.68,0,0,2,3,4,0,0,-2,0,3,61.5714,-106.008,4.441960457,-1,0,680,0,0,0,96,2,0,2
1645,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,-3,0,3,61.5715,-106.002,4.376650486,-1,0,681,6,0,0,86,6,0,2
1646,1,A22514,136,forest,14.3377243,6.68,1,0,3,2,4,0,0,-4,0,4,61.5715,-105.996,4.311341955,-1,0,682,5,43,0,50,2,0,0
1647,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,4,0,0,-4,3,4,61.5716,-105.991,4.24603496,-1,0,683,27,5,0,65,3,0,0
1648,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,1,0,0,-3,2,3,61.5716,-105.985,4.180729405,-1,0,684,75,0,0,25,0,0,0
1649,1,A22514,136,forest,14.3377243,6.68,0,0,4,2,3,0,0,-4,1,4,61.5716,-105.979,4.115425513,-1,0,685,38,0,0,57,4,0,1
1650,1,A22514,136,forest,14.3377243,6.68,3,0,2,3,2,0,0,-3,1,2,61.5717,-105.974,4.050122933,-1,1,686,13,65,0,20,0,0,2
1651,1,A22514,136,forest,14.3377243,6.68,3,0,2,3,4,0,0,1,3,-4,61.5717,-105.968,3.984822017,-1,1,687,0,73,0,27,0,0,0
1652,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,0,4,-2,61.5718,-105.963,3.919522542,-1,1,688,54,0,0,33,13,0,0
1653,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,2,0,0,-3,1,3,61.5686,-106.025,4.935159179,-1,0,691,20,33,0,47,0,0,0
1654,1,A22514,136,forest,14.3377243,6.68,2,1,3,2,1,0,0,-2,0,2,61.5687,-106.019,4.869844757,-1,0,692,63,31,0,6,0,0,0
1655,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,1,0,0,-2,2,2,61.5687,-106.013,4.804531904,-1,0,693,39,0,25,35,0,1,0
1656,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,-4,0,4,61.5687,-106.008,4.739220585,-1,0,694,1,0,11,85,3,0,0
1657,1,A22514,136,forest,14.3377243,6.68,0,0,3,2,3,0,0,-4,0,4,61.5688,-106.002,4.673910708,-1,0,695,0,0,0,90,10,0,0
1658,1,A22514,136,forest,14.3377243,6.68,0,0,4,2,3,0,0,-4,2,4,61.5688,-105.996,4.608602271,-1,0,696,2,0,0,97,1,0,0
1659,1,A22514,136,forest,14.3377243,6.68,0,0,4,1,3,0,0,-4,1,4,61.5689,-105.991,4.543295463,-1,0,697,7,0,0,88,5,0,0
1660,1,A22514,136,forest,14.3377243,6.68,0,0,3,2,2,0,0,-3,1,3,61.5689,-105.985,4.477990036,-1,0,698,22,0,0,69,6,0,3
1661,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,1,0,0,-3,2,2,61.569,-105.979,4.412686204,-1,0,699,76,0,0,18,0,4,2
1662,1,A22514,136,forest,14.3377243,6.68,0,0,4,1,2,0,0,-3,2,3,61.569,-105.974,4.347383846,-1,1,700,37,0,0,53,0,9,1
1663,1,A22514,136,forest,14.3377243,6.68,0,0,2,1,3,0,0,0,2,-3,61.569,-105.968,4.282083024,-1,1,701,11,0,0,89,0,0,0
1664,1,A22514,136,forest,14.3377243,6.68,0,0,3,2,3,0,0,0,3,-3,61.5691,-105.962,4.216783736,-1,1,702,2,0,0,96,2,0,0
1665,1,A22514,136,forest,14.3377243,6.68,3,0,3,2,3,0,0,-1,3,-3,61.566,-106.019,5.167104639,-1,0,706,6,79,1,4,0,0,10
1666,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,-1,3,-3,61.566,-106.013,5.101791879,-1,0,707,77,0,0,2,0,0,21
1667,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,-2,-2,4,61.5661,-106.008,5.036480655,-1,0,708,20,0,2,72,6,0,0
1668,1,A22514,136,forest,14.3377243,6.68,0,0,2,3,4,0,0,-3,0,3,61.5661,-106.002,4.971170871,-1,0,709,0,0,0,94,5,0,1
1669,1,A22514,136,forest,14.3377243,6.68,0,0,3,2,3,0,0,-4,0,4,61.5661,-105.996,4.905862622,-1,0,710,26,0,0,73,1,0,0
1670,1,A22514,136,forest,14.3377243,6.68,0,0,2,4,3,0,0,-2,2,4,61.5662,-105.991,4.840555907,-1,0,711,13,0,0,76,11,0,0
1671,1,A22514,136,forest,14.3377243,6.68,0,0,5,1,0,0,0,0,0,3,61.5662,-105.985,4.775250668,-1,0,712,43,0,1,40,9,2,5
1672,1,A22514,136,forest,14.3377243,6.68,0,0,5,1,0,0,0,0,0,2,61.5663,-105.979,4.709946964,-1,0,713,89,0,0,7,4,0,0
1673,1,A22514,136,forest,14.3377243,6.68,0,0,5,2,1,0,0,0,2,3,61.5663,-105.974,4.644644794,-1,1,714,50,0,0,37,1,2,10
1674,1,A22514,136,forest,14.3377243,6.68,0,0,4,3,2,0,0,0,4,0,61.5663,-105.968,4.579344065,-1,1,715,63,0,0,37,0,0,0
1675,1,A22514,129,forest,14.42517752,5.43,0,0,0,0,0,0,0,0,0,0,61.496,-106.017,12.89586663,-1,0,747,47,35,2,3,13,0,0
1676,1,A22514,129,forest,14.42517752,5.43,1,0,4,2,2,0,0,-4,3,4,61.496,-106.011,12.83055753,-1,0,748,71,0,0,28,1,0,0
1677,1,A22514,129,forest,14.42517752,5.43,1,0,4,2,1,0,0,-3,3,3,61.496,-106.005,12.76524994,-1,0,749,69,9,0,21,1,0,0
1678,1,A22514,129,forest,14.42517752,5.43,4,0,1,2,2,0,0,-3,1,3,61.4961,-106,12.69994382,-1,0,750,2,88,0,10,0,0,0
1679,1,A22514,129,forest,14.42517752,5.43,4,0,1,1,3,0,0,0,0,0,61.4961,-105.994,12.63463915,-1,0,751,0,69,0,31,0,0,0
1680,1,A22514,129,forest,14.42517752,5.43,1,0,1,2,4,0,0,-1,0,1,61.4962,-105.988,12.56933591,-1,0,752,0,0,0,100,0,0,0
1681,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,5,0,0,-1,0,1,61.4962,-105.983,12.38630786,-1,0,753,0,0,0,100,0,0,0
1682,1,A22514,129,forest,14.42517752,5.43,3,0,2,2,3,1,0,-2,0,2,61.4962,-105.977,12.11744611,-1,0,754,0,45,0,54,0,0,1
1683,1,A22514,129,forest,14.42517752,5.43,4,0,1,0,2,1,0,0,0,0,61.4963,-105.971,11.8485848,-1,0,755,0,99,0,1,0,0,0
1684,1,A22514,129,forest,14.42517752,5.43,1,0,3,2,3,0,0,-2,0,2,61.4963,-105.966,11.57972411,-1,1,756,0,14,0,80,3,0,3
1685,1,A22514,129,forest,14.42517752,5.43,2,0,4,2,2,-1,0,-2,0,2,61.4964,-105.96,11.31086399,-1,1,757,28,35,0,37,0,0,0
1686,1,A22514,129,forest,14.42517752,5.43,1,0,2,2,3,0,0,-2,0,3,61.4933,-106.016,13.19312693,-1,0,761,7,33,0,46,7,0,7
1687,1,A22514,129,forest,14.42517752,5.43,2,1,3,2,3,0,0,-2,0,3,61.4933,-106.011,13.12781799,-1,0,762,35,48,0,11,6,0,0
1688,1,A22514,129,forest,14.42517752,5.43,3,1,3,3,2,0,0,-3,1,4,61.4934,-106.005,13.06251043,-1,0,763,42,46,0,9,3,0,0
1689,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,2,0,0,-3,1,3,61.4934,-106,12.9972045,-1,0,764,59,21,0,19,1,0,0
1690,1,A22514,129,forest,14.42517752,5.43,3,0,2,2,3,0,0,-2,0,2,61.4934,-105.994,12.93189992,-1,0,765,1,59,0,40,0,0,0
1691,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,4,0,0,-1,0,1,61.4935,-105.988,12.78199178,-1,0,766,0,0,0,100,0,0,0
1692,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,4,0,0,-1,0,1,61.4935,-105.983,12.51312943,-1,1,767,0,0,0,94,6,0,0
1693,1,A22514,129,forest,14.42517752,5.43,1,0,1,1,5,0,0,4,0,-4,61.4936,-105.977,12.24426761,-1,1,768,0,33,0,67,0,0,0
1694,1,A22514,129,forest,14.42517752,5.43,3,0,1,3,3,0,0,0,0,-3,61.4936,-105.971,11.97540643,-1,1,769,0,82,0,18,0,0,0
1695,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,4,0,0,4,0,-4,61.4936,-105.966,11.7065458,-1,1,770,0,5,0,81,13,0,1
1696,1,A22514,129,forest,14.42517752,5.43,1,0,3,2,3,0,0,4,0,-4,61.4937,-105.96,11.43768571,-1,1,771,5,35,0,58,2,0,0
1697,1,A22514,129,forest,14.42517752,5.43,0,0,4,2,3,0,0,-3,2,3,61.4937,-105.954,11.16882617,-1,0,772,0,11,0,78,0,0,11
1698,1,A22514,129,forest,14.42517752,5.43,0,1,3,3,2,0,0,-3,1,4,61.4906,-106.016,13.49038724,-1,0,775,20,3,0,76,1,0,0
1699,1,A22514,129,forest,14.42517752,5.43,0,2,2,3,2,0,0,-3,0,4,61.4906,-106.011,13.42507833,-1,0,776,43,26,0,18,13,0,0
1700,1,A22514,129,forest,14.42517752,5.43,3,0,4,2,2,0,0,-4,1,4,61.4907,-106.005,13.35977102,-1,0,777,9,69,0,15,7,0,0
1701,1,A22514,129,forest,14.42517752,5.43,1,0,3,2,2,0,0,-3,1,3,61.4907,-105.999,13.29446509,-1,0,778,40,30,0,25,2,0,3
1702,1,A22514,129,forest,14.42517752,5.43,0,0,4,2,3,0,0,-3,2,2,61.4907,-105.994,13.17767617,-1,0,779,42,0,0,45,13,0,0
1703,1,A22514,129,forest,14.42517752,5.43,0,0,2,3,4,0,0,-3,2,3,61.4908,-105.988,12.90881329,-1,0,780,0,0,0,88,12,0,0
1704,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,3,0,0,-3,0,4,61.4908,-105.983,12.63995107,-1,0,781,0,0,0,87,13,0,0
1705,1,A22514,129,forest,14.42517752,5.43,1,0,3,3,3,0,0,-2,0,3,61.4909,-105.977,12.37108928,-1,1,782,1,10,0,85,4,0,0
1706,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,4,0,0,4,0,-4,61.4909,-105.971,12.10222815,-1,1,783,0,0,0,97,0,0,3
1707,1,A22514,129,forest,14.42517752,5.43,0,0,2,3,4,0,0,4,0,-4,61.4909,-105.966,11.83336746,-1,1,784,0,0,0,100,0,0,0
1708,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,4,0,0,0,4,-4,61.491,-105.96,11.56450742,-1,1,785,0,0,0,53,0,0,47
1709,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,3,0,0,0,3,-3,61.491,-105.954,11.29564801,-1,1,786,16,0,0,54,0,0,30
1710,1,A22514,129,forest,14.42517752,5.43,0,0,5,1,2,0,0,-4,3,4,61.4879,-106.016,13.78764752,-1,1,789,64,0,0,26,10,0,0
1711,1,A22514,129,forest,14.42517752,5.43,1,0,4,2,2,0,0,-3,0,4,61.4879,-106.011,13.72233877,-1,0,790,36,0,0,38,26,0,0
1712,1,A22514,129,forest,14.42517752,5.43,1,0,4,2,3,0,0,-3,0,4,61.488,-106.005,13.65703158,-1,0,791,11,15,0,57,17,0,0
1713,1,A22514,129,forest,14.42517752,5.43,1,0,2,3,3,-1,0,-3,0,4,61.488,-105.999,13.57336117,-1,0,792,14,25,0,61,0,0,0
1714,1,A22514,129,forest,14.42517752,5.43,1,0,2,3,3,0,0,-2,0,3,61.488,-105.994,13.30449778,-1,0,793,3,0,0,87,4,0,6
1715,1,A22514,129,forest,14.42517752,5.43,0,0,2,4,3,0,0,-2,0,3,61.4881,-105.988,13.03563496,-1,0,794,0,0,0,100,0,0,0
1716,1,A22514,129,forest,14.42517752,5.43,1,0,0,2,5,0,0,-1,0,2,61.4881,-105.982,12.7667727,-1,0,795,0,4,0,96,0,0,0
1717,1,A22514,129,forest,14.42517752,5.43,2,0,3,1,2,0,0,-2,0,3,61.4882,-105.977,12.49791107,-1,0,796,0,50,0,49,1,0,0
1718,1,A22514,129,forest,14.42517752,5.43,0,0,0,2,5,0,0,4,0,-4,61.4882,-105.971,12.22904988,-1,1,797,0,0,0,80,0,0,20
1719,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,0,0,0,1,3,-4,61.4883,-105.966,11.96018931,-1,1,798,0,0,0,67,0,0,33
1720,1,A22514,129,forest,14.42517752,5.43,0,0,0,1,0,0,0,1,3,-4,61.4883,-105.96,11.6913293,-1,1,799,0,0,0,34,0,0,66
1721,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,0,0,0,0,4,-4,61.4883,-105.954,11.42246983,-1,1,800,0,0,0,28,0,0,72
1722,1,A22514,129,forest,14.42517752,5.43,1,1,4,2,3,0,0,0,4,-2,61.4852,-106.016,14.08490774,-1,1,803,31,21,8,28,3,2,7
1723,1,A22514,129,forest,14.42517752,5.43,0,1,3,2,4,0,0,-3,3,2,61.4852,-106.011,14.01959918,-1,1,804,3,0,0,95,2,0,0
1724,1,A22514,129,forest,14.42517752,5.43,0,0,2,3,4,0,0,-3,0,4,61.4853,-106.005,13.95429209,-1,0,805,1,0,0,82,17,0,0
1725,1,A22514,129,forest,14.42517752,5.43,0,0,1,3,4,0,0,-2,0,3,61.4853,-105.999,13.70018285,-1,0,806,0,0,0,94,2,0,4
1726,1,A22514,129,forest,14.42517752,5.43,0,0,2,3,4,0,0,-2,0,3,61.4854,-105.994,13.43131953,-1,0,807,0,0,0,100,0,0,0
1727,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,5,0,0,-2,0,3,61.4854,-105.988,13.16245673,-1,0,808,0,0,0,98,2,0,0
1728,1,A22514,129,forest,14.42517752,5.43,1,0,2,1,5,0,0,-1,0,2,61.4854,-105.982,12.8935945,-1,0,809,0,8,0,92,0,0,0
1729,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,3,0,0,0,2,-3,61.4855,-105.977,12.6247329,-1,1,810,0,8,0,90,2,0,0
1730,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,5,0,0,0,2,-3,61.4855,-105.971,12.35587176,-1,1,811,0,0,0,86,2,0,12
1731,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,3,0,0,-1,0,2,61.4856,-105.965,12.08701125,-1,1,812,0,0,0,67,0,0,33
1732,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,5,0,0,1,3,-4,61.4856,-105.96,11.81815128,-1,1,813,0,0,0,22,0,0,78
1733,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,4,0,0,0,2,-3,61.4856,-105.954,11.54929186,-1,1,814,0,0,0,49,0,0,51
1734,1,A22514,129,forest,14.42517752,5.43,1,0,1,2,3,0,0,-2,0,3,61.4825,-106.016,14.38216809,-1,0,817,5,30,0,62,0,0,3
1735,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,4,0,0,-2,0,3,61.4825,-106.01,14.31685962,-1,0,818,0,0,0,96,4,0,0
1736,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,4,0,0,-2,0,3,61.4826,-106.005,14.09586846,-1,0,819,0,11,0,84,4,0,1
1737,1,A22514,129,forest,14.42517752,5.43,1,0,1,2,4,0,0,-1,0,2,61.4826,-105.999,13.82700463,-1,0,820,0,27,0,72,1,0,0
1738,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,4,0,0,-1,0,2,61.4827,-105.994,13.55814134,-1,0,821,0,0,0,99,1,0,0
1739,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,3,0,0,-2,0,3,61.4827,-105.988,13.2892786,-1,0,822,28,0,0,68,2,0,2
1740,1,A22514,129,forest,14.42517752,5.43,0,0,2,1,5,0,0,1,3,-4,61.4827,-105.982,13.0204164,-1,1,823,3,0,0,45,0,0,52
1741,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,4,0,0,1,3,-4,61.4828,-105.977,12.75155486,-1,1,824,0,0,0,85,0,0,15
1742,1,A22514,129,forest,14.42517752,5.43,0,0,3,1,4,0,0,1,3,-4,61.4828,-105.971,12.48269375,-1,1,825,0,0,0,98,0,0,2
1743,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,5,0,0,0,4,-4,61.4829,-105.965,12.21383327,-1,1,826,0,0,0,28,0,0,72
1744,1,A22514,129,forest,14.42517752,5.43,0,0,3,2,2,0,0,-4,3,4,61.4829,-105.96,11.94497335,-1,1,827,0,0,0,81,10,0,9
1745,1,A22514,129,forest,14.42517752,5.43,0,0,2,3,3,0,0,-1,1,1,61.4829,-105.954,11.67611396,-1,1,828,0,0,0,76,0,0,24
1746,1,A22514,129,forest,14.42517752,5.43,0,0,1,2,4,0,0,-2,0,3,61.4798,-106.016,14.67942839,-1,0,831,0,1,0,99,0,0,0
1747,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,3,0,0,-2,0,3,61.4798,-106.01,14.49155458,-1,0,832,0,0,0,100,0,0,0
1748,1,A22514,129,forest,14.42517752,5.43,2,0,1,2,3,0,0,-1,0,2,61.4799,-106.005,14.22269027,-1,0,833,0,61,0,39,0,0,0
1749,1,A22514,129,forest,14.42517752,5.43,3,0,2,2,3,0,0,-2,0,3,61.4799,-105.999,13.95382648,-1,0,834,0,69,0,31,0,0,0
1750,1,A22514,129,forest,14.42517752,5.43,0,0,2,2,4,0,0,1,1,-2,61.48,-105.993,13.68496324,-1,1,835,0,0,0,88,0,0,12
1751,1,A22514,129,forest,14.42517752,5.43,0,0,2,1,4,0,0,0,2,-2,61.48,-105.988,13.41610053,-1,1,836,7,0,0,83,0,0,10
1752,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,5,0,0,1,3,-4,61.48,-105.982,13.14723839,-1,0,837,0,0,0,61,0,0,39
1753,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,5,0,0,1,4,-4,61.4801,-105.977,12.87837688,-1,0,838,0,0,0,46,0,0,54
1754,1,A22514,129,forest,14.42517752,5.43,0,0,1,1,5,0,0,0,4,-4,61.4801,-105.971,12.6095158,-1,0,839,0,0,0,55,0,0,45
